"species","latitude","longitude","date_obs","source"
"Rhinolophus ferrumequinum",45.3438,0.38191,2022-01-31,"gbif"
"Rhinolophus ferrumequinum",45.43379,0.37767,2022-01-18,"gbif"
"Rhinolophus ferrumequinum",45.43379,0.37767,2022-01-18,"gbif"
"Rhinolophus ferrumequinum",45.44211,0.76121,2022-01-19,"gbif"
"Rhinolophus ferrumequinum",45.3521,0.76483,2022-01-19,"gbif"
"Rhinolophus ferrumequinum",45.3438,0.38191,2022-01-31,"gbif"
"Rhinolophus ferrumequinum",45.3438,0.38191,2022-01-31,"gbif"
"Rhinolophus ferrumequinum",45.44211,0.76121,2022-01-19,"gbif"
"Rhinolophus ferrumequinum",44.53952,0.67107,2022-01-20,"gbif"
"Rhinolophus ferrumequinum",45.3438,0.38191,2022-01-31,"gbif"
"Rhinolophus ferrumequinum",44.63683,1.04545,2022-01-20,"gbif"
"Rhinolophus ferrumequinum",45.43379,0.37767,2022-01-18,"gbif"
"Rhinolophus ferrumequinum",45.34671,0.50954,2022-01-18,"gbif"
"Rhinolophus ferrumequinum",45.44211,0.76121,2022-01-19,"gbif"
"Rhinolophus ferrumequinum",45.43379,0.37767,2022-01-18,"gbif"
"Rhinolophus ferrumequinum",44.80948,0.65988,2022-01-26,"gbif"
"Rhinolophus ferrumequinum",44.80948,0.65988,2022-01-26,"gbif"
"Rhinolophus ferrumequinum",43.84187,3.68384,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",43.84102,3.80817,2022-01-23,"gbif"
"Rhinolophus ferrumequinum",43.75004,3.93103,2022-01-14,"gbif"
"Rhinolophus ferrumequinum",43.75103,3.8069,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",43.75103,3.8069,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",43.48365,2.6911,2022-01-15,"gbif"
"Rhinolophus ferrumequinum",43.48365,2.6911,2022-01-15,"gbif"
"Rhinolophus ferrumequinum",44.02313,3.43655,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",44.19886,4.06351,2022-01-27,"gbif"
"Rhinolophus ferrumequinum",44.02313,3.43655,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",44.11,3.93692,2022-01-27,"gbif"
"Rhinolophus ferrumequinum",43.75259,3.55863,2022-01-15,"gbif"
"Rhinolophus ferrumequinum",43.75259,3.55863,2022-01-15,"gbif"
"Rhinolophus ferrumequinum",43.93257,3.5604,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",43.75386,3.18621,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",43.66388,3.18592,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",43.66388,3.18592,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",43.66402,3.06197,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",44.28615,4.31579,2022-01-27,"gbif"
"Rhinolophus ferrumequinum",44.28458,4.44108,2022-01-20,"gbif"
"Rhinolophus ferrumequinum",43.93186,3.68492,2022-01-15,"gbif"
"Rhinolophus ferrumequinum",43.93186,3.68492,2022-01-15,"gbif"
"Rhinolophus ferrumequinum",44.10616,4.31163,2022-01-18,"gbif"
"Rhinolophus ferrumequinum",44.19615,4.31371,2022-01-18,"gbif"
"Rhinolophus ferrumequinum",43.75188,3.68277,2022-01-20,"gbif"
"Rhinolophus ferrumequinum",43.57404,2.93812,2022-01-15,"gbif"
"Rhinolophus ferrumequinum",43.57404,3.06188,2022-01-15,"gbif"
"Rhinolophus ferrumequinum",43.48393,2.81466,2022-01-15,"gbif"
"Rhinolophus ferrumequinum",43.93186,3.68492,2022-01-18,"gbif"
"Rhinolophus ferrumequinum",43.75259,3.55863,2022-01-19,"gbif"
"Rhinolophus ferrumequinum",42.91218,0.36914,2022-01-29,"gbif"
"Rhinolophus ferrumequinum",48.25532,2.93263,2022-01-30,"gbif"
"Rhinolophus ferrumequinum",44.0811,0.31507,2022-01-24,"gbif"
"Rhinolophus ferrumequinum",44.17106,0.31082,2022-01-10,"gbif"
"Rhinolophus ferrumequinum",44.17106,0.31082,2022-01-24,"gbif"
"Rhinolophus ferrumequinum",45.331323,4.434472,2022-02-05,"gbif"
"Rhinolophus ferrumequinum",49.29839,0.04404,2022-02-22,"gbif"
"Rhinolophus ferrumequinum",45.28434,3.06378,2022-02-05,"gbif"
"Rhinolophus ferrumequinum",45.28434,3.06378,2022-02-05,"gbif"
"Rhinolophus ferrumequinum",45.28434,3.06378,2022-02-05,"gbif"
"Rhinolophus ferrumequinum",45.28434,3.06378,2022-02-05,"gbif"
"Rhinolophus ferrumequinum",45.28288,2.42603,2022-02-04,"gbif"
"Rhinolophus ferrumequinum",45.28434,3.06378,2022-02-05,"gbif"
"Rhinolophus ferrumequinum",45.79672,5.51076,2022-02-05,"gbif"
"Rhinolophus ferrumequinum",45.79672,5.51076,2022-02-05,"gbif"
"Rhinolophus ferrumequinum",45.79672,5.51076,2022-02-05,"gbif"
"Rhinolophus ferrumequinum",43.43088,6.39581,2022-02-01,"gbif"
"Rhinolophus ferrumequinum",42.98531,-0.24709,2022-02-10,"gbif"
"Rhinolophus ferrumequinum",43.25642,-0.76095,2022-02-10,"gbif"
"Rhinolophus ferrumequinum",43.25642,-0.76095,2022-02-04,"gbif"
"Rhinolophus ferrumequinum",43.25642,-0.76095,2022-02-10,"gbif"
"Rhinolophus ferrumequinum",43.25642,-0.76095,2022-02-01,"gbif"
"Rhinolophus ferrumequinum",43.25642,-0.76095,2022-02-11,"gbif"
"Rhinolophus ferrumequinum",43.25642,-0.76095,2022-02-11,"gbif"
"Rhinolophus ferrumequinum",43.25642,-0.76095,2022-02-10,"gbif"
"Rhinolophus ferrumequinum",43.25642,-0.76095,2022-02-10,"gbif"
"Rhinolophus ferrumequinum",47.35815,1.48812,2022-02-23,"gbif"
"Rhinolophus ferrumequinum",47.8533,-0.14313,2022-02-14,"gbif"
"Rhinolophus ferrumequinum",47.6865,0.40025,2022-02-10,"gbif"
"Rhinolophus ferrumequinum",47.77341,0.26241,2022-02-12,"gbif"
"Rhinolophus ferrumequinum",47.78208,0.66278,2022-02-11,"gbif"
"Rhinolophus ferrumequinum",47.57985,-0.26017,2022-02-05,"gbif"
"Rhinolophus ferrumequinum",47.77341,0.26241,2022-02-12,"gbif"
"Rhinolophus ferrumequinum",47.6865,0.40025,2022-02-10,"gbif"
"Rhinolophus ferrumequinum",42.84526,1.5946,2022-02-05,"gbif"
"Rhinolophus ferrumequinum",43.01755,1.10005,2022-02-05,"gbif"
"Rhinolophus ferrumequinum",42.84526,1.5946,2022-02-05,"gbif"
"Rhinolophus ferrumequinum",42.84526,1.5946,2022-02-03,"gbif"
"Rhinolophus ferrumequinum",43.02341,1.46768,2022-02-01,"gbif"
"Rhinolophus ferrumequinum",42.84526,1.5946,2022-02-10,"gbif"
"Rhinolophus ferrumequinum",42.84526,1.5946,2022-02-05,"gbif"
"Rhinolophus ferrumequinum",44.46759,1.80571,2022-02-04,"gbif"
"Rhinolophus ferrumequinum",44.46888,1.93141,2022-02-04,"gbif"
"Rhinolophus ferrumequinum",43.00499,0.48753,2022-02-24,"gbif"
"Rhinolophus ferrumequinum",43.29539,-1.62098,2022-02-17,"gbif"
"Rhinolophus ferrumequinum",49.05627,1.56339,2022-02-08,"gbif"
"Rhinolophus ferrumequinum",48.85845,5.52186,2022-02-12,"gbif"
"Rhinolophus ferrumequinum",48.3333,4.6868,2022-02-05,"gbif"
"Rhinolophus ferrumequinum",49.21793,5.53939,2022-02-18,"gbif"
"Rhinolophus ferrumequinum",48.24335,4.68392,2022-02-05,"gbif"
"Rhinolophus ferrumequinum",48.88065,4.02266,2022-02-11,"gbif"
"Rhinolophus ferrumequinum",48.03666,6.01974,2022-02-26,"gbif"
"Rhinolophus ferrumequinum",47.91895,6.95111,2022-02-02,"gbif"
"Rhinolophus ferrumequinum",47.97849,4.27335,2022-02-19,"gbif"
"Rhinolophus ferrumequinum",49.33126,3.89404,2022-02-18,"gbif"
"Rhinolophus ferrumequinum",48.85845,5.52186,2022-02-12,"gbif"
"Rhinolophus ferrumequinum",48.77135,5.38151,2022-02-12,"gbif"
"Rhinolophus ferrumequinum",48.8555,5.65807,2022-02-12,"gbif"
"Rhinolophus ferrumequinum",49.49028,5.4148,2022-02-20,"gbif"
"Rhinolophus ferrumequinum",47.97697,4.40735,2022-02-19,"gbif"
"Rhinolophus ferrumequinum",48.24335,4.68392,2022-02-05,"gbif"
"Rhinolophus ferrumequinum",48.88065,4.02266,2022-02-11,"gbif"
"Rhinolophus ferrumequinum",48.76561,5.65349,2022-02-13,"gbif"
"Rhinolophus ferrumequinum",49.06048,4.02621,2022-02-11,"gbif"
"Rhinolophus ferrumequinum",49.22824,4.99059,2022-02-05,"gbif"
"Rhinolophus ferrumequinum",49.58278,5.28087,2022-02-18,"gbif"
"Rhinolophus ferrumequinum",48.24335,4.68392,2022-02-05,"gbif"
"Rhinolophus ferrumequinum",49.49028,5.4148,2022-02-19,"gbif"
"Rhinolophus ferrumequinum",48.3333,4.6868,2022-02-05,"gbif"
"Rhinolophus ferrumequinum",48.76561,5.65349,2022-02-15,"gbif"
"Rhinolophus ferrumequinum",48.24335,4.68392,2022-02-05,"gbif"
"Rhinolophus ferrumequinum",48.24335,4.68392,2022-02-05,"gbif"
"Rhinolophus ferrumequinum",49.40562,5.13523,2022-02-19,"gbif"
"Rhinolophus ferrumequinum",48.85845,5.52186,2022-02-12,"gbif"
"Rhinolophus ferrumequinum",48.77135,5.38151,2022-02-12,"gbif"
"Rhinolophus ferrumequinum",49.28759,6.36795,2022-02-26,"gbif"
"Rhinolophus ferrumequinum",47.97697,4.40735,2022-02-19,"gbif"
"Rhinolophus ferrumequinum",48.24519,4.54924,2022-02-05,"gbif"
"Rhinolophus ferrumequinum",48.24335,4.68392,2022-02-05,"gbif"
"Rhinolophus ferrumequinum",49.86139,4.73726,2022-02-01,"gbif"
"Rhinolophus ferrumequinum",49.22824,4.99059,2022-02-05,"gbif"
"Rhinolophus ferrumequinum",48.24335,4.68392,2022-02-05,"gbif"
"Rhinolophus ferrumequinum",49.13837,4.98714,2022-02-05,"gbif"
"Rhinolophus ferrumequinum",49.3322,3.75651,2022-02-12,"gbif"
"Rhinolophus ferrumequinum",49.22824,4.99059,2022-02-05,"gbif"
"Rhinolophus ferrumequinum",48.94833,5.52622,2022-02-12,"gbif"
"Rhinolophus ferrumequinum",47.97697,4.40735,2022-02-19,"gbif"
"Rhinolophus ferrumequinum",49.22824,4.99059,2022-02-05,"gbif"
"Rhinolophus ferrumequinum",44.90901,1.1627,2022-02-08,"gbif"
"Rhinolophus ferrumequinum",44.90901,1.1627,2022-02-09,"gbif"
"Rhinolophus ferrumequinum",44.99902,1.15975,2022-02-08,"gbif"
"Rhinolophus ferrumequinum",44.90901,1.1627,2022-02-08,"gbif"
"Rhinolophus ferrumequinum",44.90901,1.1627,2022-02-09,"gbif"
"Rhinolophus ferrumequinum",44.90901,1.1627,2022-02-08,"gbif"
"Rhinolophus ferrumequinum",44.99902,1.15975,2022-02-08,"gbif"
"Rhinolophus ferrumequinum",44.90684,1.03604,2022-02-10,"gbif"
"Rhinolophus ferrumequinum",44.90901,1.1627,2022-02-09,"gbif"
"Rhinolophus ferrumequinum",44.90684,1.03604,2022-02-10,"gbif"
"Rhinolophus ferrumequinum",44.90901,1.1627,2022-02-08,"gbif"
"Rhinolophus ferrumequinum",44.82102,1.29211,2022-02-09,"gbif"
"Rhinolophus ferrumequinum",46.34474,0.85432,2022-02-03,"gbif"
"Rhinolophus ferrumequinum",46.60062,0.19072,2022-02-04,"gbif"
"Rhinolophus ferrumequinum",46.87372,0.30792,2022-02-09,"gbif"
"Rhinolophus ferrumequinum",46.60062,0.19072,2022-02-04,"gbif"
"Rhinolophus ferrumequinum",46.43476,0.85078,2022-02-03,"gbif"
"Rhinolophus ferrumequinum",47.04722,0.03566,2022-02-02,"gbif"
"Rhinolophus ferrumequinum",46.59735,0.06017,2022-02-04,"gbif"
"Rhinolophus ferrumequinum",47.13719,0.03071,2022-02-02,"gbif"
"Rhinolophus ferrumequinum",47.04377,-0.09596,2022-02-08,"gbif"
"Rhinolophus ferrumequinum",46.78672,0.4434,2022-02-09,"gbif"
"Rhinolophus ferrumequinum",47.04377,-0.09596,2022-02-02,"gbif"
"Rhinolophus ferrumequinum",46.87057,0.17671,2022-02-02,"gbif"
"Rhinolophus ferrumequinum",43.05044,-0.98733,2022-02-18,"gbif"
"Rhinolophus ferrumequinum",45.13116,-0.75388,2022-02-10,"gbif"
"Rhinolophus ferrumequinum",45.04123,-0.74785,2022-02-11,"gbif"
"Rhinolophus ferrumequinum",44.88085,-0.10336,2022-02-23,"gbif"
"Rhinolophus ferrumequinum",45.2211,-0.75994,2022-02-10,"gbif"
"Rhinolophus ferrumequinum",43.40979,-1.01225,2022-02-09,"gbif"
"Rhinolophus ferrumequinum",44.96344,-0.36179,2022-02-14,"gbif"
"Rhinolophus ferrumequinum",45.31105,-0.76601,2022-02-10,"gbif"
"Rhinolophus ferrumequinum",45.6075,0.1127,2022-02-04,"gbif"
"Rhinolophus ferrumequinum",45.2211,-0.75994,2022-02-11,"gbif"
"Rhinolophus ferrumequinum",43.05924,-0.74234,2022-02-18,"gbif"
"Rhinolophus ferrumequinum",43.05044,-0.98733,2022-02-18,"gbif"
"Rhinolophus ferrumequinum",45.79378,0.36058,2022-02-21,"gbif"
"Rhinolophus ferrumequinum",45.97069,0.22288,2022-02-07,"gbif"
"Rhinolophus ferrumequinum",46.07219,0.73553,2022-02-17,"gbif"
"Rhinolophus ferrumequinum",44.78728,-0.22472,2022-02-24,"gbif"
"Rhinolophus ferrumequinum",45.6075,0.1127,2022-02-04,"gbif"
"Rhinolophus ferrumequinum",45.2211,-0.75994,2022-02-18,"gbif"
"Rhinolophus ferrumequinum",45.2211,-0.75994,2022-02-26,"gbif"
"Rhinolophus ferrumequinum",44.88085,-0.10336,2022-02-23,"gbif"
"Rhinolophus ferrumequinum",44.96344,-0.36179,2022-02-14,"gbif"
"Rhinolophus ferrumequinum",44.88085,-0.10336,2022-02-23,"gbif"
"Rhinolophus ferrumequinum",44.88085,-0.10336,2022-02-23,"gbif"
"Rhinolophus ferrumequinum",45.61071,0.24092,2022-02-21,"gbif"
"Rhinolophus ferrumequinum",44.78728,-0.22472,2022-02-24,"gbif"
"Rhinolophus ferrumequinum",44.69732,-0.21957,2022-02-08,"gbif"
"Rhinolophus ferrumequinum",44.78728,-0.22472,2022-02-24,"gbif"
"Rhinolophus ferrumequinum",45.6075,0.1127,2022-02-04,"gbif"
"Rhinolophus ferrumequinum",44.77964,-0.47733,2022-02-02,"gbif"
"Rhinolophus ferrumequinum",44.78728,-0.22472,2022-02-24,"gbif"
"Rhinolophus ferrumequinum",44.96344,-0.36179,2022-02-14,"gbif"
"Rhinolophus ferrumequinum",45.04123,-0.74785,2022-02-10,"gbif"
"Rhinolophus ferrumequinum",45.09106,1.28386,2022-02-02,"gbif"
"Rhinolophus ferrumequinum",44.90684,1.03604,2022-02-03,"gbif"
"Rhinolophus ferrumequinum",44.90684,1.03604,2022-02-01,"gbif"
"Rhinolophus ferrumequinum",44.99454,0.90603,2022-02-03,"gbif"
"Rhinolophus ferrumequinum",44.90684,1.03604,2022-02-03,"gbif"
"Rhinolophus ferrumequinum",44.54684,1.04857,2022-02-18,"gbif"
"Rhinolophus ferrumequinum",44.99454,0.90603,2022-02-03,"gbif"
"Rhinolophus ferrumequinum",44.90684,1.03604,2022-02-01,"gbif"
"Rhinolophus ferrumequinum",44.90684,1.03604,2022-02-01,"gbif"
"Rhinolophus ferrumequinum",44.90901,1.1627,2022-02-01,"gbif"
"Rhinolophus ferrumequinum",45.3438,0.38191,2022-02-07,"gbif"
"Rhinolophus ferrumequinum",45.85497,-0.67415,2022-02-14,"gbif"
"Rhinolophus ferrumequinum",44.99902,1.15975,2022-02-02,"gbif"
"Rhinolophus ferrumequinum",45.17905,1.15382,2022-02-02,"gbif"
"Rhinolophus ferrumequinum",46.70479,0.84009,2022-02-12,"gbif"
"Rhinolophus ferrumequinum",43.75188,3.68277,2022-02-05,"gbif"
"Rhinolophus ferrumequinum",43.5732,3.43313,2022-02-03,"gbif"
"Rhinolophus ferrumequinum",43.75103,3.8069,2022-02-21,"gbif"
"Rhinolophus ferrumequinum",44.021,3.81072,2022-02-05,"gbif"
"Rhinolophus ferrumequinum",44.02185,3.686,2022-02-04,"gbif"
"Rhinolophus ferrumequinum",44.021,3.81072,2022-02-23,"gbif"
"Rhinolophus ferrumequinum",43.92618,4.30749,2022-02-26,"gbif"
"Rhinolophus ferrumequinum",43.92618,4.30749,2022-02-26,"gbif"
"Rhinolophus ferrumequinum",43.93313,3.43587,2022-02-01,"gbif"
"Rhinolophus ferrumequinum",43.00499,0.48753,2022-02-06,"gbif"
"Rhinolophus ferrumequinum",43.00499,0.48753,2022-02-13,"gbif"
"Rhinolophus ferrumequinum",43.00499,0.48753,2022-02-06,"gbif"
"Rhinolophus ferrumequinum",43.02928,1.95795,2022-02-17,"gbif"
"Rhinolophus ferrumequinum",43.84187,3.68384,2022-02-23,"gbif"
"Rhinolophus ferrumequinum",43.93257,3.5604,2022-02-21,"gbif"
"Rhinolophus ferrumequinum",48.16519,2.79824,2022-02-12,"gbif"
"Rhinolophus ferrumequinum",42.84803,0.529951,2022-03-14,"gbif"
"Rhinolophus ferrumequinum",43.898563,3.719377,2022-03-16,"gbif"
"Rhinolophus ferrumequinum",44.83328,2.55715,2022-03-01,"gbif"
"Rhinolophus ferrumequinum",44.83328,2.55715,2022-03-01,"gbif"
"Rhinolophus ferrumequinum",44.83328,2.55715,2022-03-01,"gbif"
"Rhinolophus ferrumequinum",44.83328,2.55715,2022-03-01,"gbif"
"Rhinolophus ferrumequinum",44.83328,2.55715,2022-03-01,"gbif"
"Rhinolophus ferrumequinum",44.43779,0.17242,2022-03-20,"gbif"
"Rhinolophus ferrumequinum",43.25642,-0.76095,2022-03-24,"gbif"
"Rhinolophus ferrumequinum",42.98531,-0.24709,2022-03-18,"gbif"
"Rhinolophus ferrumequinum",42.49481,3.06073,2022-03-19,"gbif"
"Rhinolophus ferrumequinum",42.49481,3.06073,2022-03-29,"gbif"
"Rhinolophus ferrumequinum",43.07881,-0.12954,2022-03-28,"gbif"
"Rhinolophus ferrumequinum",42.49481,3.06073,2022-03-23,"gbif"
"Rhinolophus ferrumequinum",49.09579,6.76665,2022-03-05,"gbif"
"Rhinolophus ferrumequinum",48.66597,6.05608,2022-03-04,"gbif"
"Rhinolophus ferrumequinum",45.2211,-0.75994,2022-03-05,"gbif"
"Rhinolophus ferrumequinum",45.2211,-0.75994,2022-03-02,"gbif"
"Rhinolophus ferrumequinum",43.98803,0.19473,2022-03-01,"gbif"
"Rhinolophus ferrumequinum",43.58005,-1.27203,2022-03-25,"gbif"
"Rhinolophus ferrumequinum",44.17106,0.31082,2022-03-01,"gbif"
"Rhinolophus ferrumequinum",44.83328,2.55715,2022-04-22,"gbif"
"Rhinolophus ferrumequinum",45.1943,3.06367,2022-04-07,"gbif"
"Rhinolophus ferrumequinum",47.26212,3.8596,2022-04-29,"gbif"
"Rhinolophus ferrumequinum",47.7935,4.66968,2022-04-15,"gbif"
"Rhinolophus ferrumequinum",43.55487,5.04148,2022-04-12,"gbif"
"Rhinolophus ferrumequinum",43.660791,2.806518,2022-04-08,"gbif"
"Rhinolophus ferrumequinum",44.37458,4.44337,2022-04-02,"gbif"
"Rhinolophus ferrumequinum",43.35533,5.89782,2022-04-29,"gbif"
"Rhinolophus ferrumequinum",48.78654,4.42919,2022-04-17,"gbif"
"Rhinolophus ferrumequinum",42.49481,3.06073,2022-04-12,"gbif"
"Rhinolophus ferrumequinum",43.11152,1.34256,2022-04-14,"gbif"
"Rhinolophus ferrumequinum",42.92764,1.103,2022-04-25,"gbif"
"Rhinolophus ferrumequinum",42.49481,3.06073,2022-04-08,"gbif"
"Rhinolophus ferrumequinum",43.02509,1.59024,2022-04-10,"gbif"
"Rhinolophus ferrumequinum",43.17554,0.11119,2022-04-10,"gbif"
"Rhinolophus ferrumequinum",43.02509,1.59024,2022-04-12,"gbif"
"Rhinolophus ferrumequinum",43.10956,1.21982,2022-04-26,"gbif"
"Rhinolophus ferrumequinum",42.49481,3.06073,2022-04-11,"gbif"
"Rhinolophus ferrumequinum",44.45455,0.92603,2022-04-21,"gbif"
"Rhinolophus ferrumequinum",44.63453,0.91941,2022-04-06,"gbif"
"Rhinolophus ferrumequinum",43.66402,2.93803,2022-04-13,"gbif"
"Rhinolophus ferrumequinum",43.21419,2.93851,2022-04-27,"gbif"
"Rhinolophus ferrumequinum",48.53947,-4.46537,2022-04-20,"gbif"
"Rhinolophus ferrumequinum",44.0747,5.93447,2022-04-12,"gbif"
"Rhinolophus ferrumequinum",46.23046,-0.17984,2022-04-27,"gbif"
"Rhinolophus ferrumequinum",44.53952,0.67107,2022-04-26,"gbif"
"Rhinolophus ferrumequinum",43.98803,0.19473,2022-04-20,"gbif"
"Rhinolophus ferrumequinum",44.71085,0.28503,2022-04-19,"gbif"
"Rhinolophus ferrumequinum",44.17106,0.31082,2022-04-14,"gbif"
"Rhinolophus ferrumequinum",44.35097,0.30228,2022-04-19,"gbif"
"Rhinolophus ferrumequinum",44.71085,0.28503,2022-04-19,"gbif"
"Rhinolophus ferrumequinum",44.53952,0.67107,2022-04-26,"gbif"
"Rhinolophus ferrumequinum",46.55561,1.16192,2022-04-19,"gbif"
"Rhinolophus ferrumequinum",44.0811,0.31507,2022-04-05,"gbif"
"Rhinolophus ferrumequinum",43.98476,0.07016,2022-04-21,"gbif"
"Rhinolophus ferrumequinum",43.98803,0.19473,2022-04-20,"gbif"
"Rhinolophus ferrumequinum",43.16126,-0.37996,2022-04-06,"gbif"
"Rhinolophus ferrumequinum",43.16126,-0.37996,2022-04-06,"gbif"
"Rhinolophus ferrumequinum",44.17106,0.31082,2022-04-14,"gbif"
"Rhinolophus ferrumequinum",47.580741,6.33159,2022-05-08,"gbif"
"Rhinolophus ferrumequinum",45.51415,6.01061,2022-05-11,"gbif"
"Rhinolophus ferrumequinum",43.55487,5.04148,2022-05-31,"gbif"
"Rhinolophus ferrumequinum",43.15604,-0.58734,2022-05-13,"gbif"
"Rhinolophus ferrumequinum",48.50844,-3.28875,2022-05-26,"gbif"
"Rhinolophus ferrumequinum",48.78654,4.42919,2022-05-30,"gbif"
"Rhinolophus ferrumequinum",48.78654,4.42919,2022-05-31,"gbif"
"Rhinolophus ferrumequinum",48.2544,3.47156,2022-05-18,"gbif"
"Rhinolophus ferrumequinum",44.54684,1.04857,2022-05-05,"gbif"
"Rhinolophus ferrumequinum",47.99709,-4.09108,2022-05-04,"gbif"
"Rhinolophus ferrumequinum",47.99709,-4.09108,2022-05-05,"gbif"
"Rhinolophus ferrumequinum",47.99709,-4.09108,2022-05-05,"gbif"
"Rhinolophus ferrumequinum",47.99709,-4.09108,2022-05-05,"gbif"
"Rhinolophus ferrumequinum",47.99709,-4.09108,2022-05-04,"gbif"
"Rhinolophus ferrumequinum",43.21405,2.81553,2022-05-17,"gbif"
"Rhinolophus ferrumequinum",43.21405,2.81553,2022-05-18,"gbif"
"Rhinolophus ferrumequinum",43.21405,2.81553,2022-05-17,"gbif"
"Rhinolophus ferrumequinum",43.21405,2.81553,2022-05-18,"gbif"
"Rhinolophus ferrumequinum",43.21405,2.81553,2022-05-18,"gbif"
"Rhinolophus ferrumequinum",43.21405,2.81553,2022-05-17,"gbif"
"Rhinolophus ferrumequinum",45.7095,5.37821,2022-05-10,"gbif"
"Rhinolophus ferrumequinum",45.7095,5.37821,2022-05-10,"gbif"
"Rhinolophus ferrumequinum",45.7095,5.37821,2022-05-10,"gbif"
"Rhinolophus ferrumequinum",45.7095,5.37821,2022-05-10,"gbif"
"Rhinolophus ferrumequinum",45.7095,5.37821,2022-05-10,"gbif"
"Rhinolophus ferrumequinum",45.7095,5.37821,2022-05-10,"gbif"
"Rhinolophus ferrumequinum",45.7095,5.37821,2022-05-10,"gbif"
"Rhinolophus ferrumequinum",45.7095,5.37821,2022-05-10,"gbif"
"Rhinolophus ferrumequinum",48.46219,-3.52694,2022-05-16,"gbif"
"Rhinolophus ferrumequinum",48.53947,-4.46537,2022-05-24,"gbif"
"Rhinolophus ferrumequinum",47.4781,-0.65269,2022-05-24,"gbif"
"Rhinolophus ferrumequinum",47.56802,-0.65884,2022-05-24,"gbif"
"Rhinolophus ferrumequinum",43.21405,2.81553,2022-05-20,"gbif"
"Rhinolophus ferrumequinum",43.21405,2.81553,2022-05-20,"gbif"
"Rhinolophus ferrumequinum",46.6447,4.54229,2022-05-24,"gbif"
"Rhinolophus ferrumequinum",46.71524,4.50558,2022-05-24,"gbif"
"Rhinolophus ferrumequinum",48.37269,-3.01486,2022-05-30,"gbif"
"Rhinolophus ferrumequinum",49.16217,-1.45788,2022-05-20,"gbif"
"Rhinolophus ferrumequinum",45.46034,2.04031,2022-05-17,"gbif"
"Rhinolophus ferrumequinum",45.55038,2.03875,2022-05-17,"gbif"
"Rhinolophus ferrumequinum",46.07927,1.12356,2022-05-19,"gbif"
"Rhinolophus ferrumequinum",45.26907,1.15083,2022-05-20,"gbif"
"Rhinolophus ferrumequinum",44.25459,0.05623,2022-05-24,"gbif"
"Rhinolophus ferrumequinum",45.28129,2.17094,2022-05-05,"gbif"
"Rhinolophus ferrumequinum",45.26907,1.15083,2022-05-20,"gbif"
"Rhinolophus ferrumequinum",45.85497,-0.67415,2022-05-02,"gbif"
"Rhinolophus ferrumequinum",45.85497,-0.67415,2022-05-18,"gbif"
"Rhinolophus ferrumequinum",44.07797,0.19029,2022-05-18,"gbif"
"Rhinolophus ferrumequinum",48.36489,-3.436,2022-05-14,"gbif"
"Rhinolophus ferrumequinum",44.37458,4.44337,2022-06-27,"gbif"
"Rhinolophus ferrumequinum",48.0278,-3.73024,2022-06-29,"gbif"
"Rhinolophus ferrumequinum",44.37458,4.44337,2022-06-30,"gbif"
"Rhinolophus ferrumequinum",44.37458,4.44337,2022-06-27,"gbif"
"Rhinolophus ferrumequinum",44.37458,4.44337,2022-06-28,"gbif"
"Rhinolophus ferrumequinum",44.37458,4.44337,2022-06-28,"gbif"
"Rhinolophus ferrumequinum",43.25642,-0.76095,2022-06-30,"gbif"
"Rhinolophus ferrumequinum",42.98531,-0.24709,2022-06-16,"gbif"
"Rhinolophus ferrumequinum",48.14268,1.49447,2022-06-27,"gbif"
"Rhinolophus ferrumequinum",48.78654,4.42919,2022-06-02,"gbif"
"Rhinolophus ferrumequinum",48.78654,4.42919,2022-06-02,"gbif"
"Rhinolophus ferrumequinum",48.78654,4.42919,2022-06-02,"gbif"
"Rhinolophus ferrumequinum",48.78654,4.42919,2022-06-04,"gbif"
"Rhinolophus ferrumequinum",48.78654,4.42919,2022-06-02,"gbif"
"Rhinolophus ferrumequinum",48.78654,4.42919,2022-06-01,"gbif"
"Rhinolophus ferrumequinum",48.78654,4.42919,2022-06-02,"gbif"
"Rhinolophus ferrumequinum",48.78654,4.42919,2022-06-02,"gbif"
"Rhinolophus ferrumequinum",48.78654,4.42919,2022-06-05,"gbif"
"Rhinolophus ferrumequinum",48.78654,4.42919,2022-06-02,"gbif"
"Rhinolophus ferrumequinum",48.78654,4.42919,2022-06-04,"gbif"
"Rhinolophus ferrumequinum",48.78654,4.42919,2022-06-02,"gbif"
"Rhinolophus ferrumequinum",48.78654,4.42919,2022-06-02,"gbif"
"Rhinolophus ferrumequinum",48.78654,4.42919,2022-06-03,"gbif"
"Rhinolophus ferrumequinum",44.17961,0.68582,2022-06-22,"gbif"
"Rhinolophus ferrumequinum",44.90453,0.90939,2022-06-28,"gbif"
